oh-ho-ho , you look adorable , lisa .	Homer Simpson
your school chums are going to be so jealous of your little outfit .	Marge Simpson
wow , they had an army helmet under every bed !	Homer Simpson
squiggy ?	Marge Simpson
befoul an army helmet ? you 'd like that , would n't ya , hippie ?	Homer Simpson
ooh ... please be a melon-baller . please be a melon-baller .	Marge Simpson
my hair is n't really blue .	Marge Simpson
i need that tape !	Marge Simpson
good morning , ladies .	Bart Simpson
what 's so good about it ?	Lisa Simpson
it takes six hours to make breakfast now .	Marge Simpson
hey , you should see how much trouble dad 's having shaving with a straight razor .	Bart Simpson
finally , i 'm no longer a slave to the gillette corporation .	Homer Simpson
why , it says here that president cleveland has ...	Homer Simpson
okay , more coal , less coal , less , less , more , less-less-less ! annnd ... none .	Homer Simpson
perfect .	Homer Simpson
i 'll just take these tampons .	Marge Simpson
yes they did , look closer .	Marge Simpson
twenty-three skidoo !	Marge Simpson
you know , it 's six fifteen , the kids are in bed and maggie 's in her cage ...	Homer Simpson
maybe i could wuther your heights ?	Homer Simpson
well , okay . blow out that lamp and i 'll take off my victorian undergarments .	Marge Simpson
all right , let 's take that ...	Homer Simpson
if you just ...	Marge Simpson
this comes off .	Homer Simpson
no !	Marge Simpson
all right , let 's see what we 've got here .	Homer Simpson
almost done .	Marge Simpson
this has been the worst week of my life . i miss my toys , my video games ... `` mutt ' n ' jeff '' comics are not funny .	Bart Simpson
they 're gay , i get it .	Bart Simpson
you 've been in there over an hour , boy ! other people have to confess too , you know . oh , i ca n't hold it in . i hate this house !	Homer Simpson
bread tastes like clothes .	Lisa Simpson
i 'm so cold .	Bart Simpson
all of you stink so much .	Marge Simpson
look , we ca n't give up . we 're on tv . and when you 're on tv , you dig in your claws and you never let go . just like bill moyers !	Homer Simpson
bart , honey , would you like some more cod liver oil ?	Marge Simpson
yes , mum . i thought i was regular before , but i was wrong .	Bart Simpson
with all this hard work , i 'm too tired to worry about the world . and soon i will marry one of father 's wealthy business associates !	Lisa Simpson
oh , i wish you would reconsider the proposal of hiram beatwife .	Homer Simpson
he 's betrothed to martha take-a-punch .	Marge Simpson
why is the guy from `` laverne and shirley '' living in our house ?	Lisa Simpson
marge , i 'm off to the blacksmith to get my tooth pulled .	Homer Simpson
lisa ! explain !	Homer Simpson
i guess the network made our show more exciting by dumping the house in a river .	Lisa Simpson
marge ! throw me an old-timey rope in an old-timey way !	Homer Simpson
this rope was woven from handlebar mustaches .	Marge Simpson
you monsters ! you 've turned this show into a `` survivor '' clone .	Homer Simpson
i would never sign that ! unless there was a red sticker that said `` sign here . ''	Homer Simpson
where do you get those things anyway ?	Homer Simpson
oh no , everything 's ruined . our good bellows ... our stereopticon ... squiggy ! homer , your strop ! your strop !	Marge Simpson
our lives are ruined !	Homer Simpson
do we get lunch ?	Bart Simpson
i ca n't remember the last time i cried like this .	Homer Simpson
when you put your t-shirt on backwards ?	Lisa Simpson
oh , yes ! the tag chafed my throat ! let 's go eat some bugs .	Homer Simpson
savages ! i 'll handle this , marge .	Homer Simpson
we come in peace . we takem your land .	Homer Simpson
wow . marge , i think i figured out their primitive language !	Homer Simpson
that 's my homie !	Marge Simpson
and now to wreck their precious helicopter .	Homer Simpson
no , homer , no ! that 's our only way home !	Marge Simpson
yeah , but ... okay ... oh ...	Homer Simpson
that lenny sure had a crazy apartment .	Homer Simpson
oh , it sure is good to be home .	Marge Simpson
no more reality shows for us . let 's watch some quality scripted television .	Homer Simpson
that 's it ! tv was the one good thing in my life and now i ca n't enjoy it any more .	Homer Simpson
hm , i guess we 'll have to find a new way to entertain ourselves .	Marge Simpson
what about books ?	Lisa Simpson
yeah . if we read books we could form a club .	Marge Simpson
if we formed a club we could serve drinks .	Homer Simpson
hey dad , why do n't we watch you drink from a hose ?	Bart Simpson
good idea , lisa .	Homer Simpson
hm , the water 's off . i 'll use my eye to see what the trouble is .	Homer Simpson
hm , off again . maybe i can hear what 's going on .	Homer Simpson
so , this has become a game of wits , has it ?	Homer Simpson
perhaps my other eye will get to the bottom of this .	Homer Simpson
three minutes forty seconds -- a new personal best !	Marge Simpson
maggie ?	Marge Simpson
no one will ever know .	Marge Simpson
mail call !	Homer Simpson
anything good ?	Marge Simpson
the `` george foreman mail sorter '' will let us know .	Homer Simpson
your family is invited to a free weekend at stagnant springs spa .	Homer Simpson
oooh , that place is famous . it 's where j. lo hit p-diddy upside the head with gary coleman .	Marge Simpson
kent brockman ? !	Marge Simpson
this place blows . i 'm gon na go float a baby ruth down the mineral bath .	Bart Simpson
no .	Lisa Simpson
ooh , these turtles know just where the knots are . it just shows you god has a plan for every creature .	Marge Simpson
do n't struggle . you 'll only sink faster .	Homer Simpson
what position is this ?	Marge Simpson
do not use steam room if you are overweight or have a heart condition .	Homer Simpson
wait a minute , i 'm not wearing a shirt !	Homer Simpson
mmm , steamed gentile .	Homer Simpson
triple , no . definitely no .	Homer Simpson
you have to do something to protect my husband .	Marge Simpson
paris ?	Marge Simpson
i 'm never gon na go to paris .	Marge Simpson
i do n't think this was a great place to bring the children .	Marge Simpson
it still beats disney 's california adventure .	Lisa Simpson
mm hm .	Bart Simpson
so , which one of these psychos is gon na help me catch my killer ?	Homer Simpson
sideshow bob !	Lisa Simpson
bob !	Lisa Simpson
well then , you might as well stay with us . we serve the same meat the prisons do !	Homer Simpson
wait . wait . wait . bob ca n't stay with us . this man has tried to kill me so much it 's not funny anymore .	Bart Simpson
dad , i ca n't believe you 're putting my life at risk to save your own .	Bart Simpson
you 'll understand someday when you have kids .	Homer Simpson
sorry .	Bart Simpson
wow , you do n't even have to point it at him .	Homer Simpson
hmm ... well , there 's mr. burns , fat tony , the emperor of japan , ex-president bush .	Homer Simpson
the late frank grimes ...	Marge Simpson
pbs , stephen hawking , the fat little dixie chick ...	Homer Simpson
and the state of florida .	Marge Simpson
i 'm a people person . who drinks .	Homer Simpson
gotcha .	Homer Simpson
i just wanted to impress you .	Homer Simpson
mardi gras , eh ? did n't last year 's king have to abdicate because he married a commoner ?	Homer Simpson
uh , if you two country hens are finished clucking , i 'd like to buy a copy of jugs and ammo .	Homer Simpson
look , junior . i expect this to be fixed with quality gm parts .	Homer Simpson
just fix it , mr. sasswrench .	Homer Simpson
right , right . i 'm countin ' the pennies in the ashtray . there 's two !	Homer Simpson
you 're so smart . shock him .	Homer Simpson
ooh , someone 's coming !	Homer Simpson
moe ! he 's got a dark side i 've never dreamed of .	Homer Simpson
these are homer 's friends and family . they do n't want him dead , they just want him to suffer .	Marge Simpson
once i kill you everyone will think i 'm the real homer !	Homer Simpson
guys , bob is my only hope . back off and give him some room to think .	Homer Simpson
oh my god ! he 's getting closer !	Homer Simpson
i do n't know how we ever had fun without him .	Bart Simpson
uh , bob ... i know you 're enjoying fall preview week , but i was wondering if you made any progress towards finding homer 's killer ?	Marge Simpson
well , just a little one .	Marge Simpson
oh my , it 's stuck !	Marge Simpson
very well . i am gone !	Homer Simpson
do n't look at me !	Homer Simpson
right here .	Homer Simpson
woo hoo ! good things do happen to bad people !	Homer Simpson
honey , the king of mardi gras has to ride around on a float all day . you 'll be a sitting duck .	Marge Simpson
marge , you 're embarrassing me in front of the drag queen .	Homer Simpson
nonetheless , the people have spoken .	Homer Simpson
but i 'm afraid you 'll get hurt .	Marge Simpson
marge , this is a way to flush this killer out once and for all -- and get drunk on a tuesday .	Homer Simpson
today 's tuesday and you 've had six beers .	Marge Simpson
but i 'm not drunk !	Homer Simpson
now bob , i know you 're concerned , but do n't worry . i have operatives working the crowd .	Homer Simpson
america loves its kings , from george the third to larry .	Homer Simpson
phew , just italians .	Homer Simpson
oh my god ! attention drunken idiots : this is your king ! sacrifice yourselves to slow me down !	Homer Simpson
they 're not for dudes !	Homer Simpson
dad 's heading straight for the museum of swordfish !	Lisa Simpson
that museum has been nothing but trouble since it opened .	Marge Simpson
i did it !	Homer Simpson
you saved my life !	Homer Simpson
do n't be so sure . i 've got my legs wrapped around your ass pretty tight .	Homer Simpson
we 're up so high . where could that shot have come from ?	Homer Simpson
well , duh .	Homer Simpson
your king needs these stilts !	Homer Simpson
not anymore !	Homer Simpson
hey , i know you . you 're my mechanic , junior .	Homer Simpson
frank grimes ...	Homer Simpson
frank grimes ...	Homer Simpson
oh yeah . how is old grimey ?	Homer Simpson
whoa , wait . frank grimes was n't married . how could he have a son ?	Homer Simpson
dad ! i figured it out ! the murderer is ...	Lisa Simpson
we know . frank grimes , jr .	Homer Simpson
huh ?	Lisa Simpson
precisely .	Lisa Simpson
dad , i 'm really glad you 're still alive .	Bart Simpson
yeah , it 's every parent 's dream to outlive their children . goodnight , son .	Homer Simpson
huh ? why not ?	Bart Simpson
bart ! turn down that original cast recording and go to sleep !	Homer Simpson
you 've grown accustomed to my face ...	Bart Simpson
sorry .	Bart Simpson
was that the war with hitler or merlin ?	Bart Simpson
okay , time to start this paper . world war one . w.w. one . well , that 's a good start . time to watch wrestling !	Bart Simpson
okay , got ta focus , got ta focus , got ta look at that bird , got ta focus .	Bart Simpson
prank or study ? prank or study ?	Bart Simpson
what should i do , lord ? give me a sign .	Bart Simpson
`` russia , great britain and france had formed an entente cordiale ... ''	Bart Simpson
ooh , algebra ... i 'll just do a few equations . no ! no more distractions !	Bart Simpson
but i just started my paper .	Bart Simpson
black hawk up !	Bart Simpson
attention teenage boys . take your hands off my daughter !	Bart Simpson
grampa , quick , tell me everything you know about world war one !	Bart Simpson
oh , this is great stuff -- i can pad it out to ten pages . goodnight , grampa .	Bart Simpson
goodnight , sleepyhead . do you have to poop ?	Homer Simpson
well , if i may dust off an old chestnut , aye carumba . aye carumba indeed .	Bart Simpson
`` ... and so on november 11 , 1918 , the guns fell silent and peace returned . the end . ''	Bart Simpson
he 's a wiener , mrs. k. just say the word and his desk is full of boogers .	Bart Simpson
okay , there 's a lot of low cards in that hand . but since we 're both free , why do n't you and me hit the town ?	Bart Simpson
... and did you know the hole 's only natural enemy is the pile ?	Bart Simpson
i ca n't believe you went to the movies with the teacher . what happened to the bart simpson who put the mothballs in the beef stew ?	Lisa Simpson
hey , i only hung out with krabappel because skinner blew her off . i 've never seen her so sad .	Bart Simpson
you know what made me feel better about myself ? that award i got for world 's greatest dad .	Homer Simpson
dad , you bought that , because it was full of gummy worms .	Bart Simpson
and you only wanted those as bait to catch gummy fish .	Lisa Simpson
which i did .	Homer Simpson
mm ... trophy .	Homer Simpson
hey bart , you could nominate mrs. krabappel for an actual award , the teacher of the year . then she 'll feel appreciated .	Lisa Simpson
they have an award for teaching ?	Bart Simpson
hey , they have latin grammys .	Marge Simpson
i 'd like to nominate my teacher , mrs. krabappel . she may not be glamorous or entertaining ... she 's just a real teacher who comes in every day no matter what . and she never gave up on me , bart simpson .	Bart Simpson
i ca n't express how i feel in words , so i drew this picture .	Bart Simpson
these stink lines stand for dedication , caring , and for letting me drink coffee in class . way to go , edna !	Bart Simpson
so because i nominated mrs. k , our whole family gets a free trip to the award ceremony in orlando !	Bart Simpson
orlando ? are we going to sea world ?	Marge Simpson
nope .	Bart Simpson
disney world ?	Homer Simpson
uh-uh .	Bart Simpson
universal studios ?	Lisa Simpson
fraid not .	Bart Simpson
sorry , grampa .	Bart Simpson
gator gulch ?	Homer Simpson
you wish .	Bart Simpson
grampa , you 're not even going .	Bart Simpson
wait a minute ... i know where we 're going ... oh , it 's horrible ...	Homer Simpson
it 's even boring to fly over it !	Homer Simpson
oh , god !	Homer Simpson
ooh , the futuresphere . it 's what people in nineteen sixty-five imagined what life would be like in nineteen eighty-seven .	Lisa Simpson
it 's nice and cool in here , do n't you think ?	Marge Simpson
wow , this restaurant is so international . le pizza , der hamburger , seã±or grilled cheese ... i hope i do n't accidentally order an elephant .	Marge Simpson
what happened to you two ?	Lisa Simpson
let 's go make some fireworks of our own .	Homer Simpson
i get to tamp the powder !	Marge Simpson
i would n't have it any other way .	Homer Simpson
hey skinner ! do you and edna want to join marge and me at `` great moments with mr. eisner '' ?	Homer Simpson
oh , you mean the enron ride . let 's go .	Homer Simpson
mom , is that principal skinner sleeping in the bed of tomorrow ?	Lisa Simpson
what are you doing here ?	Marge Simpson
seymour ? glad you 're here . you can help me play `` halloween hit and run . ''	Bart Simpson
and he 's good around the potty , too .	Marge Simpson
but i do n't want to hurt mrs. k .	Bart Simpson
all right , i 'm in . i 'll humiliate the love of your life . because i like you , i 'll even do it pro boner .	Bart Simpson
i know what i said .	Bart Simpson
so many categories ... gym teacher of the year , substitute teacher of the year , most wheelchair-accessible school award ?	Lisa Simpson
who will take home the rampy ?	Homer Simpson
purple rain !	Homer Simpson
michael jackson just told me to shut up !	Homer Simpson
w-u-w-h-a-a-t ... w-w-wuh ... h-h-huh ...	Bart Simpson
i 'm sorry , i ca n't read . mrs. krabappel never taught me to read !	Bart Simpson
edna ! edna ! edna ! edna !	Lisa Simpson
what a rip ! you all should be ashamed !	Homer Simpson
i love happy endings .	Lisa Simpson
well , here 's ours . we 're going to disney world !	Homer Simpson
oh , it 's so beautiful .	Homer Simpson
one churro , please .	Homer Simpson
here !	Homer Simpson
hey , i could really use one of those .	Lisa Simpson
no arguments here . man , i really come off like a jerk in this thing .	Bart Simpson
mom , dad , my birthday 's coming up , and girltech turbo diaries are in stores now .	Lisa Simpson
lisa , nobody likes a shill .	Homer Simpson
just buy me the friggin ' toy .	Lisa Simpson
i love that little shill . let 's get her that diary .	Homer Simpson
i agree -- a girl should have her own private diary . i had to share mine with my uncle .	Marge Simpson
oh-my-god-oh-my-god-oh-my-god .	Homer Simpson
dad , you ca n't eat all those free samples . we 've got to get lisa 's present .	Bart Simpson
watch and learn .	Homer Simpson
more free samples .	Homer Simpson
dad , you ate all the free samples . now you 're eating men 's slacks .	Bart Simpson
eh , it 's still better than indian food .	Homer Simpson
one turbo diary , please .	Homer Simpson
it 's not for me . i 'm not a girl like you .	Bart Simpson
now what am i gon na get lisa ?	Homer Simpson
lisa 's not gon na want that . oh , what can i get her ?	Homer Simpson
what are you buying ? jerk stuff ?	Homer Simpson
hey , your kid is in the movie -- and the movie knows his name . maybe lisa will like this better than the diary . stupid flanders , you 're a genius !	Homer Simpson
a laser pointer ! thanks , bart .	Lisa Simpson
it 's really cool . you can point a red dot at people 's crotches from really far away .	Bart Simpson
okay lisa , now open the present from your father and me .	Marge Simpson
i wonder what this could be ?	Lisa Simpson
i think you 'll be pleasantly surprised .	Homer Simpson
could it be some kind of book ?	Lisa Simpson
well , yes and no .	Homer Simpson
mostly no .	Homer Simpson
huh ?	Lisa Simpson
you were supposed to get her that stupid diary !	Marge Simpson
but it 's a personalized video about my favorite little star -- lisa simpson .	Homer Simpson
well ... this could be fun . let 's watch it .	Lisa Simpson
i do n't like mcnuggets , i 'm a vegetarian !	Lisa Simpson
still ? then you 're not gon na like your other present .	Homer Simpson
huh ?	Lisa Simpson
dad ! that information is all wrong ! maggie 's a baby , not my best friend ! you do n't know anything about me !	Lisa Simpson
maggie , you 're her best friend , go talk to her !	Homer Simpson
oh , what have i done ? children do n't remember bad birthdays , do they ?	Homer Simpson
good morning , honey . did you cry out all your angries ?	Homer Simpson
i do n't think so .	Lisa Simpson
oh , lisa 's still mad at me .	Homer Simpson
i 'm still mad at you for chopping up my skateboard with an axe .	Bart Simpson
i did it for the insurance money .	Homer Simpson
look lisa , i 'm still trying to get to know you . who 's your favorite traveling wilbury ? is it jeff lynne ?	Homer Simpson
dad , you 've had eight years to get to know me . it 's too late .	Lisa Simpson
but i 'm full of questions . what 's your favorite cigar size ? is it robusto ? is it ? !	Homer Simpson
oh , my daughter hates me because i do n't know anything about her .	Homer Simpson
well ... if hiring this guy will make lisa like me again , then i 'll do it ! can i get this beer to go ?	Homer Simpson
drunk cop ? is that you ?	Homer Simpson
ooh , pie .	Homer Simpson
my name is homer simpson . and i desperately need your help .	Homer Simpson
how did you know ?	Homer Simpson
priceless .	Homer Simpson
i need you to find out everything about my daughter , so she 'll think i 'm a good dad .	Homer Simpson
anything to trick my daughter into liking me . now , if you need to reach me , my email is chunkylover53 at aol .	Homer Simpson
it 's one word .	Homer Simpson
chunkylover53 .	Homer Simpson
dot com .	Homer Simpson
ah , the information i 've been waiting for .	Homer Simpson
is that miles davis ' `` birth of the cool ? ''	Lisa Simpson
you should know . it is your favorite album .	Homer Simpson
so you know one thing about me . big deal .	Lisa Simpson
wait , wait !	Homer Simpson
i thought you might like to go to an animal rights protest today .	Homer Simpson
well , maybe .	Lisa Simpson
on the way home we could stop and get your favorite treat : ice ... cream !	Homer Simpson
because this lab is cruelly testing consumer products on animals . take a look for yourself .	Lisa Simpson
they 're making monkeys smoke cigarettes ...	Lisa Simpson
and look at the way they 've slathered those pigs with cosmetics !	Lisa Simpson
so sad , yet so sexy , yet so delicious .	Homer Simpson
dad , today was so great . the animal rights protest , a visit to the museum of sadness and oppression ...	Lisa Simpson
well , we should get along . i mean after all , i am your ... ... father .	Homer Simpson
how 'd you think of such perfect things for us to do ? did mom help you ?	Lisa Simpson
mom ? do n't you think i could read the report by myself ?	Homer Simpson
what report ?	Lisa Simpson
uh , report is a daddy word that means `` loves his daughter . ''	Homer Simpson
you read the `` loves his daughter '' by yourself ?	Lisa Simpson
that 's right , honey .	Homer Simpson
you did it ! lisa thinks i 'm the greatest . i might even put you to work on bart and maggie , go superdad on all their asses .	Homer Simpson
oh yes . well , let 's take a look and see -- a thousand dollars ! how did you spend a thousand dollars ?	Homer Simpson
a forty dollar steak ? !	Homer Simpson
you 've been living like a king on my dollar ... super unleaded gas ... silver bullets ?	Homer Simpson
i ca n't believe the man who agreed to follow my daughter around -- for money -- would turn out to be a dirt bag .	Homer Simpson
you 'll regret the day you went to the expensive coffee place !	Homer Simpson
i was framed ! you believe me , do n't you dad ?	Lisa Simpson
of course i do . it 's all my fault for refusing to pay ...	Homer Simpson
... pay attention to you , my sweet little father-loving pile of forgiveness . yes .	Homer Simpson
chief wiggum , my daughter is innocent until proven guilty .	Marge Simpson
oh , i ca n't stop worrying about homer and lisa .	Marge Simpson
aw , mom ... this 'll take your mind off them .	Bart Simpson
oh thank you , sweetie .	Marge Simpson
blackening our hair was a great idea , dad . i look just like a powerpuff girl .	Lisa Simpson
i look just like elvis !	Homer Simpson
lady penelope ariel-ponyweather .	Lisa Simpson
uh , rock strongo .	Homer Simpson
uh , lance uppercut .	Homer Simpson
let me just put on my glasses .	Homer Simpson
you 're charging how much for a room ?	Homer Simpson
hello ?	Marge Simpson
hello , this is a phone survey . if the election were held today , would you vote for `` a '' the cops are there , or `` b '' you are free to talk ?	Homer Simpson
uh , `` a . '' and i 'd like to add that proposition `` hug lisa for me '' has my full support .	Marge Simpson
oh , marge . you 're not gettin ' it , it 's me . homer . simpson .	Homer Simpson
lisa , this is from your mom .	Homer Simpson
dad , we are there .	Lisa Simpson
aw ... life on the lam is really hard , but at least it 's with you , dad . i feel terrible for putting you through this , after what a wonderful father you 've been .	Lisa Simpson
lisa , i ca n't lie to you any longer ... this is all my fault . i 'm the worst dad in the world .	Homer Simpson
what ? why ?	Lisa Simpson
the man who framed you is a crooked detective . who i hired !	Homer Simpson
why did you do that ?	Lisa Simpson
to find out everything about you so i 'd seem like a good father .	Homer Simpson
how could you ?	Lisa Simpson
well , all the childless drunks at moe 's thought it was a great idea .	Homer Simpson
let 's just get some sleep .	Lisa Simpson
okay , i 'm coming right out the door . dammit ! these windows are so hard to squeeze through !	Homer Simpson
cheer up , honey , we 're living an all natural existence , the kind you like . ooh , a trash can . we 'll find breakfast in here .	Homer Simpson
i do n't wan na eat from the trash .	Lisa Simpson
oh , a banana !	Homer Simpson
it 's full of cigarette butts . so is this one ...	Homer Simpson
they must have come from over there .	Lisa Simpson
those are the test animals ! the detective must have sold them to the circus .	Lisa Simpson
we 'll just tell the police and then i 'm back to being plain old rock strongo .	Homer Simpson
dexter colt . the man who framed my daughter .	Homer Simpson
in retrospect , yes .	Homer Simpson
i 'll just hide here .	Homer Simpson
now what are you gon na do ? you ca n't shoot all of us .	Homer Simpson
damn it !	Homer Simpson
dad , are you in here ?	Lisa Simpson
oh , lisa has excellent hearing . once when she was three , i was quietly sobbing in the closet and she found me !	Homer Simpson
oh dad , you do remember something about me . perhaps you also remember this laser bart gave me earlier !	Lisa Simpson
how ironic . now he 's blind after a life of enjoying being able to see .	Homer Simpson
well , it was n't easy , honey , but i 'm glad you love me again .	Homer Simpson
yeah . but what 's gon na happen to the animals ?	Homer Simpson
do n't worry , honey . i released them all into the wild .	Homer Simpson
hey dad , will you read me a bedtime story ?	Bart Simpson
why certainly son , just hand me that book you 've got there ...	Homer Simpson
how the mighty have fallen ... into my price range . i wan na go there !	Homer Simpson
woo hoo !	Homer Simpson
whoa ! a sword-cane !	Bart Simpson
what do i do now ?	Homer Simpson
no , i 'm good .	Homer Simpson
hey , your early porno movies ! are any of these hetero ?	Homer Simpson
got any junk that will go up in value after you die ?	Homer Simpson
the weights that changed you from a bavarian creme puff to a mass of twitchy muscles ?	Homer Simpson
i 'll take it .	Homer Simpson
there is no way all this junk is gon na fit in that car .	Bart Simpson
no , no worries . this is what all those hours of playing tetris were for .	Homer Simpson
perfect !	Homer Simpson
but there 's no room for you .	Marge Simpson
do you think you could give me a lift home ?	Homer Simpson
she 's in the back yard !	Bart Simpson
your heartbeat is so soothing .	Homer Simpson
ugh . ew , mom , i think maggie fudged her huggies .	Bart Simpson
bart , do n't say it like that . you 'll hurt her feelings -- jeez louise ! how did you turn cinnamon applesauce into that ?	Marge Simpson
do n't try to pin this on me , sister .	Lisa Simpson
summary emergency !	Marge Simpson
apu , where 's your bathroom ?	Marge Simpson
there 's a happy baby . are n't you ? are n't you ?	Marge Simpson
oh god ! oh god ! oh god !	Marge Simpson
that 's not a purse . it 's a diaper bag .	Marge Simpson
it looks like a purse , that 's why i bought it , but it 's really a --	Marge Simpson
come on , mom , let 's go .	Bart Simpson
mom , are you okay ?	Bart Simpson
it 's all my fault my wife got mugged .	Homer Simpson
look , this really made me feel vulnerable . i want to know how soon you think you 'll catch this guy .	Marge Simpson
wait marge , i do n't want you to leave the house without this .	Homer Simpson
emergency whistle , pepper spray and this map of the most vulnerable parts of a man 's body .	Homer Simpson
why is it ned flanders ?	Marge Simpson
oh , like i 'm gon na kick chief wiggum in the groin .	Homer Simpson
okay marge , you can do this . you 've done it a thousand times before .	Marge Simpson
oh no ! i pepper sprayed ralph !	Marge Simpson
sorry !	Marge Simpson
let 's go home . there 's nothing dangerous there except for the electrical wiring .	Marge Simpson
mom , you did n't get the milk .	Lisa Simpson
and you parked on top of the mailman .	Bart Simpson
oh , i 'm sorry . i 'll come right out and help you .	Marge Simpson
no ! it 'll tangle !	Marge Simpson
sorry , i ca n't go outside . i 'll call for help .	Marge Simpson
oh , my god . is n't there anything i can do ?	Marge Simpson
what if i ca n't feel comfortable outside again ?	Marge Simpson
i do !	Marge Simpson
do n't worry , mom . this first time we 'll only take a few steps outside .	Lisa Simpson
all right , just to the mailbox and back .	Marge Simpson
now dr. hibbert said to use a number from one to ten to describe how anxious you are .	Homer Simpson
two , three , two ...	Marge Simpson
do n't worry . everything is fine . what the hell is that ?	Homer Simpson
eight ...	Marge Simpson
dad , it 's just a bug .	Lisa Simpson
two ...	Marge Simpson
it 's not just a bug , it 's the queen of something !	Homer Simpson
ten , ten , ten , ten ...	Marge Simpson
do n't worry , i 'll set fire to the hive .	Homer Simpson
twelve ... fifteen ... seven hundred and three ...	Marge Simpson
run !	Homer Simpson
oh my goodness , it looks just like the kwik-e-mart !	Marge Simpson
yep , but you 're still safe at home . after a few practice trips here , the real kwik-e-mart will be a piece of cake . now , bart will play apu ...	Homer Simpson
um hm .	Bart Simpson
i 'm a magazine rack .	Lisa Simpson
look , i 'm the first to admit it . i do n't write good parts for women .	Homer Simpson
kids , i 'll go find your mother .	Homer Simpson
dad , we 're canceling the rest of the play .	Homer Simpson
marge ?	Homer Simpson
i 'm gon na sleep down here tonight .	Marge Simpson
listen kids , your mom is going to be living in the basement . but with our love , she 'll get better soon .	Homer Simpson
what if she does n't ?	Bart Simpson
then we 'll have to smoke her out .	Homer Simpson
uh , guys ? mom just left the basement !	Lisa Simpson
amen . over .	Marge Simpson
breaker , breaker . bartman to shut-in . the big guy 's asleep . please advise . over .	Bart Simpson
whack him with the hymnal . over .	Marge Simpson
i roger that big time .	Bart Simpson
why you little ... oh , hi jesus . i was just ...	Homer Simpson
wow honey , eating dinner downstairs is great ! is n't it , kids ?	Homer Simpson
the air hockey table makes passing the carrots a breeze .	Lisa Simpson
bart , eat your spinach .	Homer Simpson
no way .	Bart Simpson
yes way !	Homer Simpson
stop it , please ! i 'm trying to eat .	Lisa Simpson
and all those feet going by the window are really creeping me out .	Lisa Simpson
it 's like we 're at cheers . i loved that show . because you always knew it was only a half hour till `` wings . '' then you could just sleep till monday .	Homer Simpson
'bye , mom !	Lisa Simpson
i 'm sending the cat up with your lunches .	Marge Simpson
goodbye kids .	Marge Simpson
what to do now . too crazy to go outside , not crazy enough to have imaginary friends .	Marge Simpson
why did homer buy those ? no one 's ever gon na use 'em .	Marge Simpson
ten ... e-le-ven ... twelve !	Marge Simpson
i can bench twice as much as when i started ! and look at my abs !	Marge Simpson
mom !	Bart Simpson
ow-wooh-wooh-wooh ! i 'm married to joey heatherton .	Homer Simpson
ooh , you know what would zest up this hollandaise ? a lemon !	Marge Simpson
dad , do you plan to get in shape ?	Bart Simpson
no , actually , i 'm going to eat twice as much .	Homer Simpson
excellent .	Bart Simpson
i got all the way out to the tree before i realized i 'd left the house .	Marge Simpson
i 'm stronger than i 've ever been ! i do n't have to go back inside . i 'm not afraid !	Marge Simpson
alright mom ! / yay , mom ! / woo hoo !	Homer Simpson
i 'm not afraid !	Marge Simpson
ned , i 'm not afraid !	Marge Simpson
grampa ! i 'm not afraid !	Marge Simpson
you !	Marge Simpson
not any more !	Marge Simpson
you 've just been marge-inalized !	Marge Simpson
marge , that was amazing ! it 's like i 'm married to shaft .	Homer Simpson
ruth powers , my old neighbor ? oh , my goodness , look at you !	Marge Simpson
wow !	Marge Simpson
i do n't have those kind of muscles .	Marge Simpson
steroids ! ?	Marge Simpson
i ca n't take drugs -- i have so many anti-drug bumper stickers . i 'd be making a liar out of my tailgate .	Marge Simpson
but are n't there side effects ?	Marge Simpson
no , no !	Marge Simpson
i feel good ... with no repercussions !	Marge Simpson
a little of this and a little of that . bulkenoids for my lats , mesomax for my delts , and estrogen blockers for that minty taste .	Marge Simpson
hurry up kids , you 'll miss the bus !	Marge Simpson
not so fast , busboy !	Marge Simpson
bye mom !	Lisa Simpson
bye , kids ! bye , bye !	Marge Simpson
hey , hot stuff . i 've got a competition tomorrow . i could use a good-luck snuggle .	Marge Simpson
i 'd rather talk about our feelings . i feel that illegal performance-enhancing drugs are too common these days . rebuttal ?	Homer Simpson
let 's do it !	Marge Simpson
listen , my bulky flower , i-i have an early day ...	Homer Simpson
i was n't asking .	Marge Simpson
'mornin ' kids ! i made your lunches . they 're on the table .	Homer Simpson
huh ? why did n't mom make our lunch ?	Bart Simpson
your mom has a lot of stuff to shave .	Homer Simpson
ow ... ow ... ow ... oww ...	Homer Simpson
ay carumba ! i 'm off women forever .	Bart Simpson
second place ! ? oh man , this 'll just encourage her .	Bart Simpson
i 'm tired of her criticizing my saggy glutes .	Lisa Simpson
quiet , her muscular ears can hear us .	Homer Simpson
so then i pop my delts , clench and bam ! not a dry eye in the house .	Marge Simpson
oh , i 'm so proud of you , honey . you bulked up , but managed to keep your femininity .	Homer Simpson
and that 's why i did n't win !	Marge Simpson
sorry , sir , sorry .	Homer Simpson
starting tomorrow , i 'm gon na up my glyco-load , use a denser ripping gel ...	Marge Simpson
denser ? !	Homer Simpson
damn straight , i did n't sacrifice my period for second place !	Marge Simpson
maybe death will stop your yammering !	Marge Simpson
marge ?	Homer Simpson
